Reviews,rating
"Charming little acorn + oak leaf earrings with lots of pretty detail! 🍂 Very sophisticated, too. Many thanks, Joanna!",1
I ordered these as a Thank You grift for my oldest sister/ Bridesmaid. She is incredibly picky but when I showed her these she LOVED them. They are delicate and beautiful in person.  Each item is handmade and comes in an adorable package as well! Shipping was also super easy and fast!,1
Beautiful dainty oak branches! Expertly and we'll made. Definitely my new favorites!!! A++++,1
These ear cuffs are beautiful and elegant! Very well made!  They look very nice on the ear.  Very comfortable to wear.  Shipping was very quick.  Would definitely buy from this seller again! They came in a very nice little bag made of soft material.  Very pleased with purchase!  Thank you for making these ear cuffs!,1
Beautiful! Worth every penny I love them!,1
"Shipped on time, tried em on and they look so cool! Can’t wait to wear them for my wedding!!!",1
In love and I need more!!! Thankyouuuuu,1
These earrings are so beautiful! I receive many compliments on them! Shipping was fast and packaged so cute! Will definitely order again!,1
I received this a few days ago. I also purchased the white gold for the left ear. I am so beyond happy with these. They are stunningly pretty and fit perfectly on my ears. I also have very sensitive ears and certain earrings can cause irritation but that doesn’t happen with these at all! Love them!,1
"Very quick shipping. 
The earrings are so pretty and I have been getting so many compliments on them. My Mom loved them so much that she asked me to order a pair for her, which I did right on the spot, last night :) So I've ordered 2 pairs in less than a week and plan to order some more items soon!",1
I asked for flat gold discs instead of the little ball studs and was accomodated! These are high quality- you can feel it in the weight of the product. They look super cool and are what I envisioned and wanted in an ear jacket set. I really appreciate the ability to set how low or high you want the jacket to be. It's bound to be as snug or as low as you want it! Thank you so so much!!,1
These are awesome! I love them! Very very light and comfortable. I can wear my headphones at work without the post hurting me. Lots of compliments on them too! These look WAY better than my picture shows.,1
Exactly what I was looking for! Love them thank you so much!,1
They're gorgeous wearing them in the day of my wedding 😍,1
Really beautyful!,1
"These earrings are BEAUTIFUL,  so well made, really quality pieces, well worth the wait, thank you so much!!",1
"It’s perfect! Great quality, love the tiny diamonds. It  has the right look to balance with other earrings I plan to wear with it. The service is excellent. I initially ordered a different size but it turned out to be too small. Thanks to the super fast shipping, I was able to try it on, then order a new size (6.5 mm, left earring shown in photo) while the sale was still on. Returning the one that didn’t fit was easy.",1
I’m always blown away with my purchases from SV! Diamond huggie earrings are AMAZING and shipping to Australia was so fast. Just in time for my birthday - thank you!,1
"I ordered these on Friday and received them Monday! They are so tiny but (luckily) fit perfectly in second hole. These are very well made with a secure clasp and beautiful sparkly diamonds. 
I am very happy with this purchase and will definitely order from them again!",1
This set is beautiful!! I got the right ear climber and the left as the standard earring. I cannot wait to wear these on my wedding day! The ear climber cuff/clip has this thing in the back to help tighten it to the desired fit which is awesome. It also came with a Swarovski Crystal ID number which was super nice. Do not hesitate to buy!! If I could put pictures of both earrings on I would but I only seem to be able to upload one so the picture is of the rose gold ear climber!!,1
"One of the jewel’s prongs weren’t closed, so that one got loose and I had to fix it. Definitely love my earrings though!!! They are perfect for my big day.",1
"These are so cool looking, I can’t wait to wear them!! They are a little on the heavy side so I probably will wear them only for the reception (not the ceremony) but they are going to look SO GOOD with my leather jacket! Just an FYI these are glamorous enough that you probably don’t need a necklace with them!",1
